run_id,n_neighbors,min_dist,metric,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
umap_euclidean_nn10_md0p25_seed7_3d,10,0.25,euclidean,3,7,0.8553819082758336,0.719698282814547,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p25_seed7_3d.csv
umap_euclidean_nn10_md0p25_seed42_3d,10,0.25,euclidean,3,42,0.8647712701790017,0.714996127637298,0.6513089005235603,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p25_seed42_3d.csv
umap_euclidean_nn10_md0p25_seed99_3d,10,0.25,euclidean,3,99,0.860134060557212,0.7148210437214398,0.6430815258040389,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p25_seed99_3d.csv
umap_euclidean_nn10_md0p25_seed123_3d,10,0.25,euclidean,3,123,0.8622470853554551,0.7148967778815257,0.6325105958613813,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p25_seed123_3d.csv
umap_euclidean_nn10_md0p25_seed256_3d,10,0.25,euclidean,3,256,0.8467264869402142,0.719113434952264,0.6348541510845176,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p25_seed256_3d.csv
umap_cosine_nn10_md0p25_seed7_2d,10,0.25,cosine,2,7,0.8706470827750323,0.7689873485044453,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed7_2d.csv
umap_cosine_nn10_md0p25_seed42_2d,10,0.25,cosine,2,42,0.8643568087303295,0.767616119532606,0.6162054350536027,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed42_2d.csv
umap_cosine_nn10_md0p25_seed99_2d,10,0.25,cosine,2,99,0.8568081231711727,0.7680504769880019,0.6198454250810271,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed99_2d.csv
umap_cosine_nn10_md0p25_seed123_2d,10,0.25,cosine,2,123,0.8669029650956066,0.7615133385513442,0.6255796559461482,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed123_2d.csv
umap_cosine_nn10_md0p25_seed256_2d,10,0.25,cosine,2,256,0.8581901293512855,0.7627339997706221,0.6213413113936676,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed256_2d.csv
umap_cosine_nn10_md0p25_seed7_3d,10,0.25,cosine,3,7,0.8838867771163547,0.7595031954649731,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed7_3d.csv
umap_cosine_nn10_md0p25_seed42_3d,10,0.25,cosine,3,42,0.8643199618097417,0.7566588411516147,0.6304662179007728,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed42_3d.csv
umap_cosine_nn10_md0p25_seed99_3d,10,0.25,cosine,3,99,0.8720020704098737,0.7656558445085062,0.6417850909997508,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed99_3d.csv
umap_cosine_nn10_md0p25_seed123_3d,10,0.25,cosine,3,123,0.8633211863721797,0.7773566646555313,0.6365494889055099,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed123_3d.csv
umap_cosine_nn10_md0p25_seed256_3d,10,0.25,cosine,3,256,0.8748748400042956,0.766341132436435,0.6593368237347295,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p25_seed256_3d.csv
umap_correlation_nn10_md0p25_seed7_2d,10,0.25,correlation,2,7,0.8668133712959074,0.770045838057035,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed7_2d.csv
umap_correlation_nn10_md0p25_seed42_2d,10,0.25,correlation,2,42,0.8628606567859239,0.7662383295422516,0.6414859137372226,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed42_2d.csv
umap_correlation_nn10_md0p25_seed99_2d,10,0.25,correlation,2,99,0.8685685521588842,0.757859578005837,0.6289204687110447,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed99_2d.csv
umap_correlation_nn10_md0p25_seed123_2d,10,0.25,correlation,2,123,0.8564433728100084,0.764942357960542,0.624981301421092,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed123_2d.csv
umap_correlation_nn10_md0p25_seed256_2d,10,0.25,correlation,2,256,0.8678806038341289,0.7633704374233653,0.6261780104712042,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed256_2d.csv
umap_correlation_nn10_md0p25_seed7_3d,10,0.25,correlation,3,7,0.8693372145928985,0.775938256678049,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed7_3d.csv
umap_correlation_nn10_md0p25_seed42_3d,10,0.25,correlation,3,42,0.8705902755246512,0.7768755523031592,0.637596609324358,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed42_3d.csv
umap_correlation_nn10_md0p25_seed99_3d,10,0.25,correlation,3,99,0.8614137605602857,0.7690073756741583,0.6440787833457992,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed99_3d.csv
umap_correlation_nn10_md0p25_seed123_3d,10,0.25,correlation,3,123,0.8803364188360244,0.7566166145766499,0.6412864622288706,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed123_3d.csv
umap_correlation_nn10_md0p25_seed256_3d,10,0.25,correlation,3,256,0.8646388337702976,0.7767277461390429,0.6493642483171279,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p25_seed256_3d.csv
umap_manhattan_nn10_md0p25_seed7_2d,10,0.25,manhattan,2,7,0.8689315569398766,0.674789152499701,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed7_2d.csv
umap_manhattan_nn10_md0p25_seed42_2d,10,0.25,manhattan,2,42,0.8742981534418097,0.6901222350329422,0.668910496135627,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed42_2d.csv
umap_manhattan_nn10_md0p25_seed99_2d,10,0.25,manhattan,2,99,0.8666349805918048,0.679815299904204,0.6733981550735478,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed99_2d.csv
umap_manhattan_nn10_md0p25_seed123_2d,10,0.25,manhattan,2,123,0.8708989775833353,0.681726433009316,0.6739466467215158,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed123_2d.csv
umap_manhattan_nn10_md0p25_seed256_2d,10,0.25,manhattan,2,256,0.8704856545565145,0.6760541584815396,0.6764397905759163,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed256_2d.csv
umap_manhattan_nn10_md0p25_seed7_3d,10,0.25,manhattan,3,7,0.8662652970692848,0.6843369863101428,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed7_3d.csv
umap_manhattan_nn10_md0p25_seed42_3d,10,0.25,manhattan,3,42,0.876799683670515,0.6911484546755755,0.6820244328097732,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed42_3d.csv
umap_manhattan_nn10_md0p25_seed99_3d,10,0.25,manhattan,3,99,0.8703052905878697,0.677039822214434,0.6835701819995014,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed99_3d.csv
umap_manhattan_nn10_md0p25_seed123_3d,10,0.25,manhattan,3,123,0.877453061918385,0.6852285321724505,0.687309897781102,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed123_3d.csv
umap_manhattan_nn10_md0p25_seed256_3d,10,0.25,manhattan,3,256,0.8656210261962252,0.6893332836518727,0.6879581151832461,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p25_seed256_3d.csv
umap_euclidean_nn10_md0p5_seed7_2d,10,0.5,euclidean,2,7,0.8498646226681801,0.6569653026536465,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed7_2d.csv
umap_euclidean_nn10_md0p5_seed42_2d,10,0.5,euclidean,2,42,0.8527825496627046,0.6664123637404751,0.6086761406133134,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed42_2d.csv
umap_euclidean_nn10_md0p5_seed99_2d,10,0.5,euclidean,2,99,0.852517221476556,0.6544440343339056,0.612565445026178,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed99_2d.csv
umap_euclidean_nn10_md0p5_seed123_2d,10,0.5,euclidean,2,123,0.8495318240136429,0.6582000463279669,0.5990027424582399,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed123_2d.csv
umap_euclidean_nn10_md0p5_seed256_2d,10,0.5,euclidean,2,256,0.8493607571567838,0.6518967751334942,0.6003490401396161,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed256_2d.csv
umap_euclidean_nn10_md0p5_seed7_3d,10,0.5,euclidean,3,7,0.8557547793795374,0.6882551782464493,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed7_3d.csv
umap_euclidean_nn10_md0p5_seed42_3d,10,0.5,euclidean,3,42,0.8623970534606696,0.6740201111486501,0.6209922712540513,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed42_3d.csv
umap_euclidean_nn10_md0p5_seed99_3d,10,0.5,euclidean,3,99,0.863414347227013,0.6874311157846908,0.6253802044377962,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed99_3d.csv
umap_euclidean_nn10_md0p5_seed123_3d,10,0.5,euclidean,3,123,0.8487296160824096,0.688388144449158,0.6193966591872352,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed123_3d.csv
umap_euclidean_nn10_md0p5_seed256_3d,10,0.5,euclidean,3,256,0.8533812077669211,0.6776443975724947,0.6322612814759412,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn10_md0p5_seed256_3d.csv
umap_cosine_nn10_md0p5_seed7_2d,10,0.5,cosine,2,7,0.8602859639795737,0.7347047376039896,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed7_2d.csv
umap_cosine_nn10_md0p5_seed42_2d,10,0.5,cosine,2,42,0.8632566378532096,0.7352223113742158,0.617900772874595,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed42_2d.csv
umap_cosine_nn10_md0p5_seed99_2d,10,0.5,cosine,2,99,0.8594394714383239,0.7265413627137117,0.6161555721765146,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed99_2d.csv
umap_cosine_nn10_md0p5_seed123_2d,10,0.5,cosine,2,123,0.8693343685382702,0.7342479891065251,0.624931438544004,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed123_2d.csv
umap_cosine_nn10_md0p5_seed256_2d,10,0.5,cosine,2,256,0.8598533636760705,0.7388463248081587,0.631164298180005,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed256_2d.csv
umap_cosine_nn10_md0p5_seed7_3d,10,0.5,cosine,3,7,0.8656472857935957,0.7204606546672724,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed7_3d.csv
umap_cosine_nn10_md0p5_seed42_3d,10,0.5,cosine,3,42,0.8464125481410141,0.7213904041001601,0.6382448267265021,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed42_3d.csv
umap_cosine_nn10_md0p5_seed99_3d,10,0.5,cosine,3,99,0.8637118927515542,0.7177298979602604,0.6513587634006484,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed99_3d.csv
umap_cosine_nn10_md0p5_seed123_3d,10,0.5,cosine,3,123,0.861123462988198,0.7358184101116095,0.6480179506357517,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed123_3d.csv
umap_cosine_nn10_md0p5_seed256_3d,10,0.5,cosine,3,256,0.8696590085028728,0.7248289797374889,0.6612316130640739,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn10_md0p5_seed256_3d.csv
umap_correlation_nn10_md0p5_seed7_2d,10,0.5,correlation,2,7,0.8550060393279213,0.7352015908777405,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed7_2d.csv
umap_correlation_nn10_md0p5_seed42_2d,10,0.5,correlation,2,42,0.8548644196496166,0.7264565509837633,0.6262777362253802,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed42_2d.csv
umap_correlation_nn10_md0p5_seed99_2d,10,0.5,correlation,2,99,0.8661453833009453,0.7255377883643158,0.6160558464223386,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed99_2d.csv
umap_correlation_nn10_md0p5_seed123_2d,10,0.5,correlation,2,123,0.8558974236375083,0.7214895251263864,0.6262777362253802,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed123_2d.csv
umap_correlation_nn10_md0p5_seed256_2d,10,0.5,correlation,2,256,0.864332294713131,0.7235419183291076,0.6298678633757169,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed256_2d.csv
umap_correlation_nn10_md0p5_seed7_3d,10,0.5,correlation,3,7,0.8528196622150578,0.7243527760785119,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed7_3d.csv
umap_correlation_nn10_md0p5_seed42_3d,10,0.5,correlation,3,42,0.8712742773203219,0.7169630648265352,0.6329593617551733,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed42_3d.csv
umap_correlation_nn10_md0p5_seed99_3d,10,0.5,correlation,3,99,0.8590797680807005,0.7305716386385506,0.6444776863625031,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed99_3d.csv
umap_correlation_nn10_md0p5_seed123_3d,10,0.5,correlation,3,123,0.8660458472837445,0.7239094917508934,0.6448267265021193,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed123_3d.csv
umap_correlation_nn10_md0p5_seed256_3d,10,0.5,correlation,3,256,0.8708639141903145,0.7305837263232272,0.6468212415856395,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn10_md0p5_seed256_3d.csv
umap_manhattan_nn10_md0p5_seed7_2d,10,0.5,manhattan,2,7,0.8766253912850772,0.64429366586342,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed7_2d.csv
umap_manhattan_nn10_md0p5_seed42_2d,10,0.5,manhattan,2,42,0.8638998841466029,0.6489864651125218,0.6640737970580903,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed42_2d.csv
umap_manhattan_nn10_md0p5_seed99_2d,10,0.5,manhattan,2,99,0.869045437072404,0.6330731079686146,0.6694589877835951,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed99_2d.csv
umap_manhattan_nn10_md0p5_seed123_2d,10,0.5,manhattan,2,123,0.8827108632387267,0.6450983859455788,0.6687609075043631,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed123_2d.csv
umap_manhattan_nn10_md0p5_seed256_2d,10,0.5,manhattan,2,256,0.8608444737398334,0.6350829505728458,0.6628770880079782,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed256_2d.csv
umap_manhattan_nn10_md0p5_seed7_3d,10,0.5,manhattan,3,7,0.8792689206660376,0.6563674263580547,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed7_3d.csv
umap_manhattan_nn10_md0p5_seed42_3d,10,0.5,manhattan,3,42,0.878863680434361,0.6554744469817324,0.6863625031164299,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed42_3d.csv
umap_manhattan_nn10_md0p5_seed99_3d,10,0.5,manhattan,3,99,0.8789335036412423,0.6446209264577658,0.6793817003241087,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed99_3d.csv
umap_manhattan_nn10_md0p5_seed123_3d,10,0.5,manhattan,3,123,0.8784726704758262,0.6484185601423856,0.686960857641486,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed123_3d.csv
umap_manhattan_nn10_md0p5_seed256_3d,10,0.5,manhattan,3,256,0.8767003373902893,0.6532502340566751,0.6897033158813264,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn10_md0p5_seed256_3d.csv
umap_euclidean_nn15_md0p0_seed7_2d,15,0.0,euclidean,2,7,0.9101712679780527,0.4387657737090163,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed7_2d.csv
umap_euclidean_nn15_md0p0_seed42_2d,15,0.0,euclidean,2,42,0.9090867693750861,0.4513583745167344,0.6716529543754675,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed42_2d.csv
umap_euclidean_nn15_md0p0_seed99_2d,15,0.0,euclidean,2,99,0.9145522567885044,0.4621729397218613,0.6670655696833708,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed99_2d.csv
umap_euclidean_nn15_md0p0_seed123_2d,15,0.0,euclidean,2,123,0.9097379466740436,0.445247202554537,0.6688606332585391,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed123_2d.csv
umap_euclidean_nn15_md0p0_seed256_2d,15,0.0,euclidean,2,256,0.9089679181338078,0.4365953824091834,0.6592869608576415,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed256_2d.csv
umap_euclidean_nn15_md0p0_seed7_3d,15,0.0,euclidean,3,7,0.9128514545426257,0.45932135445399513,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed7_3d.csv
umap_euclidean_nn15_md0p0_seed42_3d,15,0.0,euclidean,3,42,0.9114541935097052,0.4655219495866591,0.6762403390675642,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed42_3d.csv
umap_euclidean_nn15_md0p0_seed99_3d,15,0.0,euclidean,3,99,0.9165825183181563,0.4778162670294775,0.6775367738718525,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed99_3d.csv
umap_euclidean_nn15_md0p0_seed123_3d,15,0.0,euclidean,3,123,0.9140565879144378,0.46385435750673315,0.6718524058838194,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed123_3d.csv
umap_euclidean_nn15_md0p0_seed256_3d,15,0.0,euclidean,3,256,0.9167192427825004,0.45645280737094807,0.6807279980054849,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn15_md0p0_seed256_3d.csv
umap_cosine_nn15_md0p0_seed7_2d,15,0.0,cosine,2,7,0.8881405662586184,0.7661831115347502,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed7_2d.csv
umap_cosine_nn15_md0p0_seed42_2d,15,0.0,cosine,2,42,0.8929522959502161,0.7779760922331863,0.6628770880079781,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed42_2d.csv
umap_cosine_nn15_md0p0_seed99_2d,15,0.0,cosine,2,99,0.8907810219005801,0.7611186350189549,0.6769384193467962,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed99_2d.csv
umap_cosine_nn15_md0p0_seed123_2d,15,0.0,cosine,2,123,0.8793234131253209,0.762714620197148,0.6733981550735477,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed123_2d.csv
umap_cosine_nn15_md0p0_seed256_2d,15,0.0,cosine,2,256,0.8874531112499986,0.7523692362131457,0.6718524058838196,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed256_2d.csv
umap_cosine_nn15_md0p0_seed7_3d,15,0.0,cosine,3,7,0.8962244618774777,0.7646102410075436,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed7_3d.csv
umap_cosine_nn15_md0p0_seed42_3d,15,0.0,cosine,3,42,0.8961608999907787,0.7617520264733447,0.6957865868860633,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed42_3d.csv
umap_cosine_nn15_md0p0_seed99_3d,15,0.0,cosine,3,99,0.8968233097186694,0.748567199492075,0.6936424831712791,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed99_3d.csv
umap_cosine_nn15_md0p0_seed123_3d,15,0.0,cosine,3,123,0.8943231455961859,0.747905056059553,0.7056095736724008,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed123_3d.csv
umap_cosine_nn15_md0p0_seed256_3d,15,0.0,cosine,3,256,0.8903954384195365,0.7676902470963806,0.6983794564946397,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn15_md0p0_seed256_3d.csv
umap_correlation_nn15_md0p0_seed7_2d,15,0.0,correlation,2,7,0.8913615411499655,0.7458065902400272,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed7_2d.csv
umap_correlation_nn15_md0p0_seed42_2d,15,0.0,correlation,2,42,0.88497871340875,0.7604200166708928,0.6677137870855149,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed42_2d.csv
umap_correlation_nn15_md0p0_seed99_2d,15,0.0,correlation,2,99,0.8865909464345956,0.7598208322101544,0.6676140613313388,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed99_2d.csv
umap_correlation_nn15_md0p0_seed123_2d,15,0.0,correlation,2,123,0.8866970852985341,0.7617270013919757,0.6806781351283969,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed123_2d.csv
umap_correlation_nn15_md0p0_seed256_2d,15,0.0,correlation,2,256,0.8842796844446418,0.7597337383525187,0.6617302418349539,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed256_2d.csv
umap_correlation_nn15_md0p0_seed7_3d,15,0.0,correlation,3,7,0.8963982609467799,0.7583493330868379,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed7_3d.csv
umap_correlation_nn15_md0p0_seed42_3d,15,0.0,correlation,3,42,0.900948077717783,0.7630812856779328,0.6740463724756919,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed42_3d.csv
umap_correlation_nn15_md0p0_seed99_3d,15,0.0,correlation,3,99,0.8950981831925675,0.7732539774182078,0.6792321116928448,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed99_3d.csv
umap_correlation_nn15_md0p0_seed123_3d,15,0.0,correlation,3,123,0.8932114766583675,0.759488630706572,0.6891049613562703,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed123_3d.csv
umap_correlation_nn15_md0p0_seed256_3d,15,0.0,correlation,3,256,0.8949101538501237,0.7670377401539786,0.7030665669409125,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn15_md0p0_seed256_3d.csv
umap_manhattan_nn15_md0p0_seed7_2d,15,0.0,manhattan,2,7,0.932824952081927,0.36850804287881916,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn15_md0p0_seed7_2d.csv
umap_manhattan_nn15_md0p0_seed42_2d,15,0.0,manhattan,2,42,0.931838243915989,0.3556806900981589,0.724707055597108,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn15_md0p0_seed42_2d.csv
umap_manhattan_nn15_md0p0_seed99_2d,15,0.0,manhattan,2,99,0.9268034594363218,0.3510047511963097,0.7040139616055846,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn15_md0p0_seed99_2d.csv
umap_manhattan_nn15_md0p0_seed123_2d,15,0.0,manhattan,2,123,0.9313925138138005,0.34828349777076745,0.7055597107953129,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn15_md0p0_seed123_2d.csv
umap_manhattan_nn15_md0p0_seed256_2d,15,0.0,manhattan,2,256,0.930088944899244,0.3494729092312459,0.7196210421341313,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn15_md0p0_seed256_2d.csv
umap_manhattan_nn15_md0p0_seed7_3d,15,0.0,manhattan,3,7,0.9358054922782744,0.3804486516978167,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn15_md0p0_seed7_3d.csv
