run_id,n_neighbors,MN_ratio,FP_ratio,distance,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed7_2d,5,0.5,1.0,euclidean,2,7,0.8087090410048167,0.7979034177669425,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed7_2d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed42_2d,5,0.5,1.0,euclidean,2,42,0.8279861658976627,0.7811034201560851,0.49982547993019194,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed42_2d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed99_2d,5,0.5,1.0,euclidean,2,99,0.8162952565376721,0.8164495652563244,0.5035153328347046,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed99_2d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed123_2d,5,0.5,1.0,euclidean,2,123,0.8149433805892243,0.7769438936899351,0.4921465968586388,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed123_2d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed256_2d,5,0.5,1.0,euclidean,2,256,0.81441101658415,0.7880845831590072,0.4969832959361755,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed256_2d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed7_3d,5,0.5,1.0,euclidean,3,7,0.8074360956380608,0.8085994274532652,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed7_3d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed42_3d,5,0.5,1.0,euclidean,3,42,0.8289841444399287,0.8091752929916811,0.5065569683370731,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed42_3d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed99_3d,5,0.5,1.0,euclidean,3,99,0.8178073843353912,0.8253938693646494,0.5026178010471204,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed99_3d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed123_3d,5,0.5,1.0,euclidean,3,123,0.8258753799957271,0.7947031899209455,0.5013213662428323,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed123_3d.csv
pacmap_euclidean_nn5_mn0p5_fp1p0_seed256_3d,5,0.5,1.0,euclidean,3,256,0.8145621990060059,0.8013280764346271,0.4971328845674396,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp1p0_seed256_3d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed7_2d,5,0.5,1.0,angular,2,7,0.8368432776379416,0.8098704591726984,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed7_2d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed42_2d,5,0.5,1.0,angular,2,42,0.8284107593008116,0.8075126950129274,0.5010720518573922,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed42_2d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed99_2d,5,0.5,1.0,angular,2,99,0.8259683890609804,0.8115752833455997,0.49359262029419104,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed99_2d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed123_2d,5,0.5,1.0,angular,2,123,0.8321789735760904,0.8281886423411344,0.4952380952380953,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed123_2d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed256_2d,5,0.5,1.0,angular,2,256,0.8169396792003119,0.8132298222803607,0.4944402892046871,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed256_2d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed7_3d,5,0.5,1.0,angular,3,7,0.816992350184633,0.8270606103854263,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed7_3d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed42_3d,5,0.5,1.0,angular,3,42,0.8290410655324949,0.8222233824601838,0.5071553228621292,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed42_3d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed99_3d,5,0.5,1.0,angular,3,99,0.8229138893916919,0.8197075009409461,0.5052605335327848,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed99_3d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed123_3d,5,0.5,1.0,angular,3,123,0.828876905101534,0.827249657951173,0.5140363999002743,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed123_3d.csv
pacmap_angular_nn5_mn0p5_fp1p0_seed256_3d,5,0.5,1.0,angular,3,256,0.8189967695382598,0.8210946147272298,0.5100972326103216,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp1p0_seed256_3d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed7_2d,5,0.5,1.0,manhattan,2,7,0.8063555056167837,0.7887828189927578,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed7_2d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed42_2d,5,0.5,1.0,manhattan,2,42,0.8231273055414201,0.7855483666914339,0.5025180752929445,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed42_2d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed99_2d,5,0.5,1.0,manhattan,2,99,0.8284108731429968,0.8002144298195377,0.5037147843430566,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed99_2d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed123_2d,5,0.5,1.0,manhattan,2,123,0.8115308093002994,0.8050324914448189,0.4910994764397907,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed123_2d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed256_2d,5,0.5,1.0,manhattan,2,256,0.8195945169049953,0.7900039334837291,0.500174520069808,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed256_2d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed7_3d,5,0.5,1.0,manhattan,3,7,0.8192080606338656,0.8086876023028278,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed7_3d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed42_3d,5,0.5,1.0,manhattan,3,42,0.8092882700427705,0.8017832036124583,0.5068062827225132,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed42_3d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed99_3d,5,0.5,1.0,manhattan,3,99,0.8052731700153346,0.8170915679610219,0.5154824233358265,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed99_3d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed123_3d,5,0.5,1.0,manhattan,3,123,0.8148752270677251,0.8011746878926865,0.5049613562702567,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed123_3d.csv
pacmap_manhattan_nn5_mn0p5_fp1p0_seed256_3d,5,0.5,1.0,manhattan,3,256,0.8074192090472662,0.8068610224803926,0.5096983295936176,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp1p0_seed256_3d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed7_2d,5,0.5,2.0,euclidean,2,7,0.8114640977798118,0.8114238116454725,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed7_2d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed42_2d,5,0.5,2.0,euclidean,2,42,0.8066080075834074,0.7948677093713744,0.5152829718274745,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed42_2d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed99_2d,5,0.5,2.0,euclidean,2,99,0.8277521822598205,0.7989208364218443,0.5057092994265769,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed99_2d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed123_2d,5,0.5,2.0,euclidean,2,123,0.8003482811917152,0.7738735529772157,0.4955871353777114,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed123_2d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed256_2d,5,0.5,2.0,euclidean,2,256,0.8087352247073971,0.7902270885438353,0.5053602592869609,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed256_2d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed7_3d,5,0.5,2.0,euclidean,3,7,0.8201137131639893,0.8215977251443056,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed7_3d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed42_3d,5,0.5,2.0,euclidean,3,42,0.8182235913642354,0.7966997044136017,0.5128396908501621,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed42_3d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed99_3d,5,0.5,2.0,euclidean,3,99,0.8096526409299845,0.8078296509097752,0.5107953128895538,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed99_3d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed123_3d,5,0.5,2.0,euclidean,3,123,0.823452894190899,0.8027941311503276,0.5065569683370731,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed123_3d.csv
pacmap_euclidean_nn5_mn0p5_fp2p0_seed256_3d,5,0.5,2.0,euclidean,3,256,0.8108252913316386,0.805991114058394,0.5094490152081775,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp2p0_seed256_3d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed7_2d,5,0.5,2.0,angular,2,7,0.827758633316978,0.8151769122713948,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed7_2d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed42_2d,5,0.5,2.0,angular,2,42,0.8290450879563696,0.7983027350179416,0.4981800049862877,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed42_2d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed99_2d,5,0.5,2.0,angular,2,99,0.8252128943730465,0.8164374183354901,0.4970331588132636,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed99_2d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed123_2d,5,0.5,2.0,angular,2,123,0.8344379440556734,0.8088457959145133,0.5066068312141612,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed123_2d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed256_2d,5,0.5,2.0,angular,2,256,0.8144841791617952,0.8101361681626406,0.5193218648716031,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed256_2d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed7_3d,5,0.5,2.0,angular,3,7,0.8310939816569882,0.8154707652717736,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed7_3d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed42_3d,5,0.5,2.0,angular,3,42,0.8460474562532944,0.8295549518214683,0.512440787833458,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed42_3d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed99_3d,5,0.5,2.0,angular,3,99,0.8294746145208743,0.8292831154738034,0.5054101221640489,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed99_3d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed123_3d,5,0.5,2.0,angular,3,123,0.8282216294839116,0.8329727674324248,0.5081027175268014,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed123_3d.csv
pacmap_angular_nn5_mn0p5_fp2p0_seed256_3d,5,0.5,2.0,angular,3,256,0.8285343919138655,0.84262302493622,0.5079531288955373,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp2p0_seed256_3d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed7_2d,5,0.5,2.0,manhattan,2,7,0.8119063367216562,0.79508143119077,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed7_2d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed42_2d,5,0.5,2.0,manhattan,2,42,0.8066687993102681,0.7773286293137233,0.5028172525554725,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed42_2d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed99_2d,5,0.5,2.0,manhattan,2,99,0.7988033668446779,0.7962101513038692,0.5072550486163052,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed99_2d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed123_2d,5,0.5,2.0,manhattan,2,123,0.8131941574672694,0.7955133168858955,0.5036649214659686,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed123_2d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed256_2d,5,0.5,2.0,manhattan,2,256,0.8195978562757592,0.8000902716056665,0.5052605335327848,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed256_2d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed7_3d,5,0.5,2.0,manhattan,3,7,0.8321672478310218,0.8092104195157023,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed7_3d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed42_3d,5,0.5,2.0,manhattan,3,42,0.8192545082453997,0.8028422883914955,0.5205185739217153,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed42_3d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed99_3d,5,0.5,2.0,manhattan,3,99,0.810960573794971,0.8269696958592485,0.5171777611568188,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed99_3d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed123_3d,5,0.5,2.0,manhattan,3,123,0.8173839673014887,0.8069213534027665,0.524457741211668,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed123_3d.csv
pacmap_manhattan_nn5_mn0p5_fp2p0_seed256_3d,5,0.5,2.0,manhattan,3,256,0.7965105093413205,0.7959958553950675,0.5101470954874096,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp2p0_seed256_3d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed7_2d,5,0.5,4.0,euclidean,2,7,0.8121084445476614,0.7883683050747126,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed7_2d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed42_2d,5,0.5,4.0,euclidean,2,42,0.8113512042795554,0.7765112946141656,0.5003739715781601,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed42_2d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed99_2d,5,0.5,4.0,euclidean,2,99,0.8130344368815287,0.8102116218656608,0.5112939416604338,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed99_2d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed123_2d,5,0.5,4.0,euclidean,2,123,0.8187616474785664,0.781530082374065,0.48945400149588636,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed123_2d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed256_2d,5,0.5,4.0,euclidean,2,256,0.8151949338709721,0.8069308026680378,0.5002243829468961,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed256_2d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed7_3d,5,0.5,4.0,euclidean,3,7,0.803753794265162,0.8284535426706207,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed7_3d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed42_3d,5,0.5,4.0,euclidean,3,42,0.8157491935229868,0.8101379409347028,0.5161805036150586,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed42_3d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed99_3d,5,0.5,4.0,euclidean,3,99,0.8093317957048862,0.8276018025481725,0.5202692595362753,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed99_3d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed123_3d,5,0.5,4.0,euclidean,3,123,0.8116523927540208,0.8195439778430869,0.5114435302916979,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed123_3d.csv
pacmap_euclidean_nn5_mn0p5_fp4p0_seed256_3d,5,0.5,4.0,euclidean,3,256,0.8124988473478756,0.8142774791287412,0.5141859885315383,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp4p0_seed256_3d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed7_2d,5,0.5,4.0,angular,2,7,0.8332377058978221,0.8236026860182128,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed7_2d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed42_2d,5,0.5,4.0,angular,2,42,0.8307397047768561,0.8102927034575403,0.4858140114684617,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed42_2d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed99_2d,5,0.5,4.0,angular,2,99,0.8293805808759549,0.814831070485606,0.5016205435053603,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed99_2d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed123_2d,5,0.5,4.0,angular,2,123,0.8277574569477316,0.8121339491982176,0.49743206182996763,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed123_2d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed256_2d,5,0.5,4.0,angular,2,256,0.8217373683557432,0.816180713188989,0.4909498878085266,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed256_2d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed7_3d,5,0.5,4.0,angular,3,7,0.8172634843222235,0.834630923088566,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed7_3d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed42_3d,5,0.5,4.0,angular,3,42,0.818084817740559,0.8215554130494799,0.4975317875841436,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed42_3d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed99_3d,5,0.5,4.0,angular,3,99,0.8145119187075724,0.8387575819102323,0.5068561455996011,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed99_3d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed123_3d,5,0.5,4.0,angular,3,123,0.8175013385943601,0.8406154513706701,0.506108202443281,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed123_3d.csv
pacmap_angular_nn5_mn0p5_fp4p0_seed256_3d,5,0.5,4.0,angular,3,256,0.8229436022020115,0.8459752341382649,0.5165295437546746,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn5_mn0p5_fp4p0_seed256_3d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed7_2d,5,0.5,4.0,manhattan,2,7,0.8144795116322048,0.8118740658006515,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed7_2d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed42_2d,5,0.5,4.0,manhattan,2,42,0.8017365107446152,0.798595402782975,0.5114435302916979,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed42_2d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed99_2d,5,0.5,4.0,manhattan,2,99,0.808117099589523,0.8005131482851234,0.5095487409623535,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed99_2d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed123_2d,5,0.5,4.0,manhattan,2,123,0.8179194050455616,0.8086854902158366,0.512291199202194,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed123_2d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed256_2d,5,0.5,4.0,manhattan,2,256,0.8155709546084645,0.7757563586188235,0.5148342059336825,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed256_2d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed7_3d,5,0.5,4.0,manhattan,3,7,0.8272473301161531,0.825836781209248,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed7_3d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed42_3d,5,0.5,4.0,manhattan,3,42,0.8271443029386083,0.8159096735292525,0.518424333084019,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed42_3d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed99_3d,5,0.5,4.0,manhattan,3,99,0.8111950507489487,0.8346710473202141,0.5229119920219396,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed99_3d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed123_3d,5,0.5,4.0,manhattan,3,123,0.8214697633258918,0.8119656080279966,0.5150835203191225,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed123_3d.csv
pacmap_manhattan_nn5_mn0p5_fp4p0_seed256_3d,5,0.5,4.0,manhattan,3,256,0.8188339752135205,0.8000312490465193,0.52465719272002,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn5_mn0p5_fp4p0_seed256_3d.csv
pacmap_euclidean_nn5_mn0p5_fp8p0_seed7_2d,5,0.5,8.0,euclidean,2,7,0.8010545201608819,0.7808465808944804,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp8p0_seed7_2d.csv
pacmap_euclidean_nn5_mn0p5_fp8p0_seed42_2d,5,0.5,8.0,euclidean,2,42,0.8113652827631168,0.7774541260407115,0.5027673896783845,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp8p0_seed42_2d.csv
pacmap_euclidean_nn5_mn0p5_fp8p0_seed99_2d,5,0.5,8.0,euclidean,2,99,0.828588087477853,0.7849085159396976,0.4918474195961106,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp8p0_seed99_2d.csv
pacmap_euclidean_nn5_mn0p5_fp8p0_seed123_2d,5,0.5,8.0,euclidean,2,123,0.8199961521341426,0.7720098812352826,0.493293443031663,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn5_mn0p5_fp8p0_seed123_2d.csv
