row_type	K	component	cv_error	delta_cv	pct_improvement	delta2_cv	mean_q_max	median_q_max	qmax_p10	qmax_p25	qmax_p75	qmax_p90	mean_h_norm	median_h_norm	mean_k_eff	median_k_eff	adjacent_mean_parent_corr	adjacent_dominant_nmi	adjacent_dominant_preserved_frac	k_cv_min	k_elbow	k_broad_default	k_fine_default	component_mass_mean_q	component_n_q_ge_0_5	component_n_q_ge_0_2	component_rank_within_k	component_embedding_separability	k_rank	is_broad_or_fine_default	embedding_nmi_max
component	8	3.0																						0.5771510209424083	973.0	1161.0	1.0	0.7969806605823554	1	1	0.4086835682287609
component	8	4.0																						0.0586086327599102	34.0	49.0	4.0	0.864039204039204	1	1	0.4086835682287609
component	8	5.0																						0.0417311937172774	10.0	52.0	7.0		1	1	0.4086835682287609
component	8	6.0																						0.0533235639491398	20.0	56.0	5.0	0.9255890655605483	1	1	0.4086835682287609
component	8	7.0																						0.0322537808526551	20.0	24.0	8.0	0.9924098398432999	1	1	0.4086835682287609
component	8	8.0																						0.1069857629020194	56.0	183.0	2.0	0.9361657370517928	1	1	0.4086835682287609
k_summary	9		0.66667	0.0036899999999999	0.5504505042066906	0.0008299999999998	0.6307008249813014	0.604614	0.4270488	0.499668	0.72581	0.9570786	0.5150311581142589	0.5780712911042966	2.4454395054490243	2.441710009658053	0.8306291651306998	0.8355293187401944	0.9198149575944488	30.0	10.0	8.0	15.0						27	0	-1.0
component	9	1.0																						0.0492601720269259	20.0	53.0	7.0	0.9255890655605483	27	0	-1.0
component	9	2.0																						0.0512751847419596	33.0	48.0	6.0	0.8638253638253637	27	0	-1.0
component	9	3.0																						0.0830469154824233	42.0	112.0	4.0	0.9325083665338646	27	0	-1.0
component	9	4.0																						0.0616125310396409	29.0	61.0	5.0	0.915	27	0	-1.0
component	9	5.0																						0.1224495482423335	40.0	151.0	2.0	0.7589491147105842	27	0	-1.0
component	9	6.0																						0.462936622288706	707.0	1115.0	1.0	0.795123081245581	27	0	-1.0
component	9	7.0																						0.032591282722513	20.0	24.0	9.0	0.9924098398432999	27	0	-1.0
component	9	8.0																						0.0371003627524308	10.0	55.0	8.0		27	0	-1.0
